Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins
3562,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 332,13:15,19:00,05h 45m,1-stop,9621,7,24-06-2022 07:00,Morning,6,345
3563,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 315,17:10,23:35,06h 25m,1-stop,9621,11,24-06-2022 11:00,Morning,6,385
3564,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 372,18:25,00:50,06h 25m,1-stop,9621,0,24-06-2022 00:00,Night,6,385
3565,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 381,06:40,13:10,06h 30m,1-stop,9621,9,24-06-2022 09:00,Morning,6,390
3566,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 315,17:10,00:50,07h 40m,1-stop,9621,19,24-06-2022 19:00,Evening,6,460
3567,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 332,13:15,23:35,10h 20m,1-stop,9621,2,24-06-2022 02:00,Night,6,620
3568,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 286,13:50,00:15,10h 25m,1-stop,9621,5,24-06-2022 05:00,Morning,6,625
3569,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 914,21:55,09:00,11h 05m,1-stop,9621,6,24-06-2022 06:00,Morning,6,665
3570,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 332,13:15,00:50,11h 35m,1-stop,9621,19,24-06-2022 19:00,Evening,6,695
3571,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 381,06:40,19:00,12h 20m,1-stop,9621,22,24-06-2022 22:00,Night,6,740
3572,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 372,18:25,08:05,13h 40m,1-stop,9621,17,24-06-2022 17:00,Evening,6,820
3573,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 315,17:10,08:05,14h 55m,1-stop,9621,10,24-06-2022 10:00,Morning,6,895
3584,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 744,07:20,12:10,04h 50m,1-stop,9936,18,24-06-2022 18:00,Evening,6,290
3585,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 137,06:45,11:40,04h 55m,1-stop,9936,4,24-06-2022 04:00,Night,6,295
3586,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6097,13:10,18:10,05h 00m,1-stop,9936,18,24-06-2022 18:00,Evening,6,300
3587,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6236,02:05,07:15,05h 10m,1-stop,9936,10,24-06-2022 10:00,Morning,6,310
3588,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 714,16:30,21:40,05h 10m,1-stop,9936,23,24-06-2022 23:00,Night,6,310
3589,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6877,01:40,06:55,05h 15m,1-stop,9936,11,24-06-2022 11:00,Morning,6,315
3590,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 468,18:10,23:30,05h 20m,1-stop,9936,9,24-06-2022 09:00,Morning,6,320
3591,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 137,06:45,12:20,05h 35m,1-stop,9936,7,24-06-2022 07:00,Morning,6,335
3592,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6811,18:30,00:25,05h 55m,1-stop,9936,23,24-06-2022 23:00,Night,6,355
3593,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-5029,19:50,01:45,05h 55m,1-stop,9936,8,24-06-2022 08:00,Morning,6,355
3594,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 418,17:15,23:20,06h 05m,1-stop,9936,3,24-06-2022 03:00,Night,6,365
3595,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6097,13:10,19:25,06h 15m,1-stop,9936,4,24-06-2022 04:00,Night,6,375
3596,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 589,21:10,03:30,06h 20m,1-stop,9936,20,24-06-2022 20:00,Evening,6,380
3597,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 714,16:30,22:55,06h 25m,1-stop,9936,7,24-06-2022 07:00,Morning,6,385
3598,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 744,07:20,13:55,06h 35m,1-stop,9936,22,24-06-2022 22:00,Night,6,395
3599,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 468,18:10,00:45,06h 35m,1-stop,9936,8,24-06-2022 08:00,Morning,6,395
3600,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6023,23:05,05:50,06h 45m,1-stop,9936,14,24-06-2022 14:00,Afternoon,6,405
3601,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6386,18:40,01:40,07h 00m,1-stop,9936,14,24-06-2022 14:00,Afternoon,6,420
3602,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6236,02:05,09:15,07h 10m,1-stop,9936,15,24-06-2022 15:00,Afternoon,6,430
3603,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 137,06:45,14:10,07h 25m,1-stop,9936,13,24-06-2022 13:00,Afternoon,6,445
3604,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-6097,13:10,20:45,07h 35m,1-stop,9936,7,24-06-2022 07:00,Morning,6,455
3605,Goa,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 285,17:25,20:10,02h 45m,non-stop,10167,17,24-06-2022 17:00,Evening,6,165
3606,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E-2044,13:00,15:35,02h 35m,non-stop,10199,9,24-06-2022 09:00,Morning,6,155
3607,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-856,21:55,00:40,02h 45m,non-stop,10357,19,24-06-2022 19:00,Evening,6,165
3608,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 948,02:25,08:45,06h 20m,1-stop,10466,5,24-06-2022 05:00,Morning,6,380
3609,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 921,08:15,14:40,06h 25m,1-stop,10466,11,24-06-2022 11:00,Morning,6,385
3610,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 813,14:30,22:20,07h 50m,1-stop,10466,1,24-06-2022 01:00,Night,6,470
3611,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-848,14:25,17:05,02h 40m,non-stop,10882,6,24-06-2022 06:00,Morning,6,160
3612,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 813,14:30,20:00,05h 30m,1-stop,11527,15,24-06-2022 15:00,Afternoon,6,330
3613,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 381,14:40,22:00,07h 20m,1-stop,11527,2,24-06-2022 02:00,Night,6,440
3614,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 637,15:15,19:40,04h 25m,1-stop,12057,12,24-06-2022 12:00,Afternoon,6,265
3615,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 637,15:15,20:55,05h 40m,1-stop,12057,2,24-06-2022 02:00,Night,6,340
3635,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,18:05,04h 45m,1-stop,14135,17,24-06-2022 17:00,Evening,6,285
3636,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,19:45,06h 25m,1-stop,14135,10,24-06-2022 10:00,Morning,6,385
3637,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,23:00,09h 40m,1-stop,14135,7,24-06-2022 07:00,Morning,6,580
3638,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,00:10,10h 50m,1-stop,14135,5,24-06-2022 05:00,Morning,6,650
3639,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,00:55,11h 35m,1-stop,14135,0,24-06-2022 00:00,Night,6,695
3640,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 712,14:45,21:15,06h 30m,1-stop,14178,0,24-06-2022 00:00,Night,6,390
3646,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,20:40,07h 20m,1-stop,14872,22,24-06-2022 22:00,Night,6,440
3647,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,21:55,08h 35m,1-stop,14872,7,24-06-2022 07:00,Morning,6,515
3648,Goa,Delhi,24-06-2022,30-06-2022,Indigo,6E- 381,14:40,20:45,06h 05m,1-stop,15554,4,24-06-2022 04:00,Night,6,365
3649,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,16:30,27h 10m,1-stop,15781,15,24-06-2022 15:00,Afternoon,6,1630
3650,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,16:30,27h 10m,1-stop,15781,10,24-06-2022 10:00,Morning,6,1630
3651,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,19:50,30h 30m,1-stop,15781,4,24-06-2022 04:00,Night,6,1830
3652,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,19:50,30h 30m,1-stop,15781,3,24-06-2022 03:00,Night,6,1830
3653,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,22:25,07h 45m,1-stop,16445,5,24-06-2022 05:00,Morning,6,465
3654,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,23:50,09h 10m,1-stop,16445,13,24-06-2022 13:00,Afternoon,6,550
3655,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,15:35,24h 55m,1-stop,16967,21,24-06-2022 21:00,Night,6,1495
3656,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,15:35,24h 55m,1-stop,16967,18,24-06-2022 18:00,Evening,6,1495
3657,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,12:30,21h 50m,1-stop,17387,8,24-06-2022 08:00,Morning,6,1310
3658,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,12:30,21h 50m,1-stop,17387,11,24-06-2022 11:00,Morning,6,1310
3659,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,15:35,26h 15m,1-stop,17411,10,24-06-2022 10:00,Morning,6,1575
3660,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,15:35,26h 15m,1-stop,17411,13,24-06-2022 13:00,Afternoon,6,1575
3661,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,15:35,26h 15m,1-stop,17411,22,24-06-2022 22:00,Night,6,1575
3662,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,09:00,18h 20m,1-stop,17649,15,24-06-2022 15:00,Afternoon,6,1100
3663,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,20:20,05h 40m,1-stop,17705,0,24-06-2022 00:00,Night,6,340
3664,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,09:00,19h 40m,1-stop,18093,12,24-06-2022 12:00,Afternoon,6,1180
3665,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,09:00,19h 40m,1-stop,18093,22,24-06-2022 22:00,Night,6,1180
3666,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,09:00,19h 40m,1-stop,18093,20,24-06-2022 20:00,Evening,6,1180
3667,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-842,13:20,22:45,09h 25m,1-stop,18356,20,24-06-2022 20:00,Evening,6,565
3668,Goa,Delhi,24-06-2022,30-06-2022,Vistara,UK-868,14:40,21:30,06h 50m,1-stop,18755,12,24-06-2022 12:00,Afternoon,6,410
3672,Bangalore,Delhi,24-06-2022,24-06-2022,AirAsia,I5-1427,21:15,12:05,14h 50m,1-stop,9678,1,24-06-2022 01:00,Night,0,890
3673,Bangalore,Delhi,24-06-2022,24-06-2022,AirAsia,I5-749,22:30,01:20,02h 50m,non-stop,10832,3,24-06-2022 03:00,Night,0,170
3674,Bangalore,Delhi,24-06-2022,24-06-2022,Indigo,6E-2053,23:10,02:00,02h 50m,non-stop,10782,5,24-06-2022 05:00,Morning,0,170
3676,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-814,21:15,23:50,02h 35m,non-stop,12199,22,24-06-2022 22:00,Night,0,155
3677,Bangalore,Delhi,24-06-2022,24-06-2022,AirAsia,I5-974,22:15,03:45,05h 30m,1-stop,12515,4,24-06-2022 04:00,Night,0,330
3678,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,08:05,10h 25m,1-stop,17867,2,24-06-2022 02:00,Night,0,625
3679,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,08:35,10h 55m,1-stop,17867,0,24-06-2022 00:00,Night,0,655
3680,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,09:40,12h 00m,1-stop,17867,3,24-06-2022 03:00,Night,0,720
3681,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,14:05,16h 25m,1-stop,17867,19,24-06-2022 19:00,Evening,0,985
3682,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,16:55,19h 15m,1-stop,17867,1,24-06-2022 01:00,Night,0,1155
3683,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,18:05,20h 25m,1-stop,17867,4,24-06-2022 04:00,Night,0,1225
3684,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,19:45,22h 05m,1-stop,17867,2,24-06-2022 02:00,Night,0,1325
3685,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,12:40,15h 00m,1-stop,18604,8,24-06-2022 08:00,Morning,0,900
3686,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,14:30,16h 50m,1-stop,18604,19,24-06-2022 19:00,Evening,0,1010
3687,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,11:00,13h 20m,1-stop,19129,5,24-06-2022 05:00,Morning,0,800
3688,Bangalore,Delhi,24-06-2022,24-06-2022,Vistara,UK-866,21:40,16:20,18h 40m,1-stop,20333,17,24-06-2022 17:00,Evening,0,1120
3690,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-814,21:15,23:50,02h 35m,non-stop,9677,5,24-06-2022 05:00,Morning,1,155
3691,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-818,19:40,22:25,02h 45m,non-stop,9677,18,24-06-2022 18:00,Evening,1,165
3692,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 116,04:45,07:35,02h 50m,non-stop,9679,11,24-06-2022 11:00,Morning,1,170
3693,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-749,22:30,01:20,02h 50m,non-stop,9679,10,24-06-2022 10:00,Morning,1,170
3694,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-722,00:25,03:20,02h 55m,non-stop,9679,1,24-06-2022 01:00,Night,1,175
3695,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6247,04:40,07:25,02h 45m,non-stop,9679,14,24-06-2022 14:00,Afternoon,1,165
3696,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 118,21:30,00:15,02h 45m,non-stop,9679,11,24-06-2022 11:00,Morning,1,165
3697,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6042,22:00,00:45,02h 45m,non-stop,9679,11,24-06-2022 11:00,Morning,1,165
3698,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-2053,23:10,02:00,02h 50m,non-stop,9679,8,24-06-2022 08:00,Morning,1,170
3699,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-817,09:00,14:20,05h 20m,1-stop,9678,20,24-06-2022 20:00,Evening,1,320
3700,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-974,22:15,03:45,05h 30m,1-stop,9678,23,24-06-2022 23:00,Night,1,330
3701,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1453,13:40,19:20,05h 40m,1-stop,9678,1,24-06-2022 01:00,Night,1,340
3702,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1451,05:40,12:05,06h 25m,1-stop,9678,21,24-06-2022 21:00,Night,1,385
3703,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1621,05:05,11:40,06h 35m,1-stop,9678,2,24-06-2022 02:00,Night,1,395
3704,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1981,05:10,12:05,06h 55m,1-stop,9678,11,24-06-2022 11:00,Morning,1,415
3705,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1781,12:15,19:55,07h 40m,1-stop,9678,15,24-06-2022 15:00,Afternoon,1,460
3706,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-820,15:15,22:55,07h 40m,1-stop,9678,20,24-06-2022 20:00,Evening,1,460
3707,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1621,05:05,14:20,09h 15m,1-stop,9678,23,24-06-2022 23:00,Night,1,555
3708,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-942,15:15,01:10,09h 55m,1-stop,9678,0,24-06-2022 00:00,Night,1,595
3709,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-592,17:55,03:55,10h 00m,1-stop,9678,20,24-06-2022 20:00,Evening,1,600
3710,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-972,14:25,01:10,10h 45m,2+-stop,9678,2,24-06-2022 02:00,Night,1,645
3711,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1455,17:10,03:55,10h 45m,1-stop,9678,19,24-06-2022 19:00,Evening,1,645
3712,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1622,10:55,21:45,10h 50m,1-stop,9678,1,24-06-2022 01:00,Night,1,650
3713,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-817,09:00,19:55,10h 55m,1-stop,9678,8,24-06-2022 08:00,Morning,1,655
3714,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1453,13:40,01:50,12h 10m,1-stop,9678,18,24-06-2022 18:00,Evening,1,730
3715,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1426,12:50,01:10,12h 20m,2+-stop,9678,14,24-06-2022 14:00,Afternoon,1,740
3716,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1782,19:30,09:30,14h 00m,1-stop,9678,17,24-06-2022 17:00,Evening,1,840
3717,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-612,18:45,09:30,14h 45m,1-stop,9678,10,24-06-2022 10:00,Morning,1,885
3718,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1621,05:05,19:55,14h 50m,1-stop,9678,22,24-06-2022 22:00,Night,1,890
3719,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1427,21:15,12:05,14h 50m,1-stop,9678,15,24-06-2022 15:00,Afternoon,1,890
3720,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-991,20:15,12:05,15h 50m,1-stop,9678,21,24-06-2022 21:00,Night,1,950
3721,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1451,05:40,21:45,16h 05m,1-stop,9678,16,24-06-2022 16:00,Afternoon,1,965
3722,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 803,17:15,22:30,05h 15m,1-stop,9679,4,24-06-2022 04:00,Night,1,315
3723,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 320,17:45,23:55,06h 10m,1-stop,9679,11,24-06-2022 11:00,Morning,1,370
3724,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 803,17:15,00:10,06h 55m,1-stop,9679,10,24-06-2022 10:00,Morning,1,415
3725,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 320,17:45,02:20,08h 35m,1-stop,9679,14,24-06-2022 14:00,Afternoon,1,515
3726,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 399,22:15,08:00,09h 45m,1-stop,9679,2,24-06-2022 02:00,Night,1,585
3727,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 395,08:15,19:00,10h 45m,1-stop,9679,0,24-06-2022 00:00,Night,1,645
3728,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 395,08:15,20:05,11h 50m,1-stop,9679,19,24-06-2022 19:00,Evening,1,710
3729,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 399,22:15,10:50,12h 35m,1-stop,9679,15,24-06-2022 15:00,Afternoon,1,755
3730,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 320,17:45,08:00,14h 15m,1-stop,9679,1,24-06-2022 01:00,Night,1,855
3731,Bangalore,Delhi,24-06-2022,25-06-2022,GO FIRST,G8- 395,08:15,23:55,15h 40m,1-stop,9679,1,24-06-2022 01:00,Night,1,940
3733,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-810,07:00,09:40,02h 40m,non-stop,9994,2,24-06-2022 02:00,Night,1,160
3736,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 855,20:10,00:45,04h 35m,1-stop,9994,7,24-06-2022 07:00,Morning,1,275
3737,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 638,18:50,23:30,04h 40m,1-stop,9994,23,24-06-2022 23:00,Night,1,280
3738,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 232,23:05,04:10,05h 05m,1-stop,9994,14,24-06-2022 14:00,Afternoon,1,305
3739,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6317,18:25,00:05,05h 40m,1-stop,9994,6,24-06-2022 06:00,Morning,1,340
3740,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 638,18:50,00:45,05h 55m,1-stop,9994,5,24-06-2022 05:00,Morning,1,355
3741,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 469,15:35,21:55,06h 20m,1-stop,9994,8,24-06-2022 08:00,Morning,1,380
3742,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 415,08:50,15:20,06h 30m,1-stop,9994,19,24-06-2022 19:00,Evening,1,390
3743,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6067,15:45,22:20,06h 35m,1-stop,9994,0,24-06-2022 00:00,Night,1,395
3744,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6257,05:15,12:10,06h 55m,1-stop,9994,7,24-06-2022 07:00,Morning,1,415
3745,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 978,16:10,23:05,06h 55m,1-stop,9994,22,24-06-2022 22:00,Night,1,415
3746,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 486,17:55,01:00,07h 05m,1-stop,9994,22,24-06-2022 22:00,Night,1,425
3747,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6491,12:35,20:00,07h 25m,1-stop,9994,2,24-06-2022 02:00,Night,1,445
3748,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6067,15:45,23:30,07h 45m,1-stop,9994,3,24-06-2022 03:00,Night,1,465
3749,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 469,15:35,23:25,07h 50m,1-stop,9994,14,24-06-2022 14:00,Afternoon,1,470
3750,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 232,23:05,06:55,07h 50m,1-stop,9994,5,24-06-2022 05:00,Morning,1,470
3751,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-5025,20:30,23:15,02h 45m,non-stop,10200,14,24-06-2022 14:00,Afternoon,1,165
3753,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6404,07:30,13:45,06h 15m,1-stop,10519,20,24-06-2022 20:00,Evening,1,375
3754,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-6991,00:45,03:30,02h 45m,non-stop,10572,2,24-06-2022 02:00,Night,1,165
3755,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-5021,06:00,08:45,02h 45m,non-stop,10782,20,24-06-2022 20:00,Evening,1,165
3756,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 735,19:15,22:00,02h 45m,non-stop,10782,20,24-06-2022 20:00,Evening,1,165
3757,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-808,08:00,10:40,02h 40m,non-stop,10939,13,24-06-2022 13:00,Afternoon,1,160
3758,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1562,14:20,03:55,13h 35m,2+-stop,10940,19,24-06-2022 19:00,Evening,1,815
3759,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 699,02:30,09:45,07h 15m,1-stop,11044,13,24-06-2022 13:00,Afternoon,1,435
3761,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-802,18:45,21:30,02h 45m,non-stop,11464,3,24-06-2022 03:00,Night,1,165
3762,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-2174,18:00,20:45,02h 45m,non-stop,11779,11,24-06-2022 11:00,Morning,1,165
3763,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-2186,07:45,10:40,02h 55m,non-stop,11779,16,24-06-2022 16:00,Afternoon,1,175
3764,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1528,06:10,08:55,02h 45m,non-stop,11880,6,24-06-2022 06:00,Morning,1,165
3765,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1731,18:15,21:10,02h 55m,non-stop,11880,8,24-06-2022 08:00,Morning,1,175
3766,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 537,10:15,18:35,08h 20m,1-stop,12094,2,24-06-2022 02:00,Night,1,500
3767,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1982,08:45,21:35,12h 50m,1-stop,12097,12,24-06-2022 12:00,Afternoon,1,770
3768,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-1982,08:45,22:55,14h 10m,1-stop,12097,14,24-06-2022 14:00,Afternoon,1,850
3769,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-820,17:45,20:20,02h 35m,non-stop,12199,17,24-06-2022 17:00,Evening,1,155
3770,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 871,09:20,12:10,02h 50m,non-stop,12304,18,24-06-2022 18:00,Evening,1,170
3771,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E- 484,07:10,12:10,05h 00m,1-stop,12619,0,24-06-2022 00:00,Night,1,300
3772,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-893,20:10,12:30,16h 20m,1-stop,14400,5,24-06-2022 05:00,Morning,1,980
3773,Bangalore,Delhi,24-06-2022,25-06-2022,AirAsia,I5-972,14:25,01:50,11h 25m,2+-stop,12777,22,24-06-2022 22:00,Night,1,685
3774,Bangalore,Delhi,24-06-2022,25-06-2022,Vistara,UK-806,09:45,12:40,02h 55m,non-stop,13249,1,24-06-2022 01:00,Night,1,175
3775,Bangalore,Delhi,24-06-2022,25-06-2022,Indigo,6E-2514,14:55,17:45,02h 50m,non-stop,13564,23,24-06-2022 23:00,Night,1,170
